s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 4.5788029E+001, 2.0483524E+002,-7.0939874E+001,-1.3337472E+002,-1.8630121E+000, 7.1697864E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7458413E+000,-1.2706771E+000, 4.3479506E-003
 4.5852470E+001, 1.9719640E+002,-6.8279699E+001,-1.2782570E+002,-1.9738374E+000, 6.2084740E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.6352497E-001,-8.2074774E-001, 4.3479506E-003
 4.5902599E+001, 1.9415022E+002,-6.7109089E+001,-1.2596405E+002,-2.0436917E+000, 4.0413238E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.8510847E-001,-9.2618961E-001, 4.3479506E-003
 4.5971413E+001, 2.0584567E+002,-7.1198434E+001,-1.3095822E+002,-2.1508503E+000, 3.5664926E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2240466E+000, 1.5417369E+000, 4.3479506E-003
 4.6028751E+001, 2.1523099E+002,-7.4452077E+001,-1.3714214E+002,-2.2597167E+000,-1.6330117E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9729080E+000, 1.3607255E+000, 4.3479506E-003
 4.6086094E+001, 2.0038934E+002,-6.9240237E+001,-1.3108993E+002,-2.5595359E+000,-4.3093231E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5608672E+000,-2.5434589E+000, 4.3479506E-003
 4.6148026E+001, 1.9517819E+002,-6.7554878E+001,-1.2516213E+002,-2.6884118E+000,-4.1085993E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.3028455E-002,-2.6831672E-001, 4.3479506E-003
 4.6211102E+001, 1.8992337E+002,-6.5840947E+001,-1.2096293E+002,-2.9162377E+000,-4.8533461E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2470139E-001, 1.5472812E-001, 4.3479506E-003
 4.6261562E+001, 2.1852907E+002,-7.5694728E+001,-1.3631631E+002,-2.9510400E+000,-3.6122682E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8354946E+000, 3.5308639E+000, 4.3479506E-003
 4.6324635E+001, 2.3742560E+002,-8.2120221E+001,-1.4917546E+002,-3.2580688E+000,-5.8757536E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4742610E+000, 2.8130912E+000, 4.3479506E-003
 4.6387711E+001, 2.2625364E+002,-7.8209329E+001,-1.4601488E+002,-2.9493529E+000,-4.9765590E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7032676E-001,-9.6968638E-001, 4.3479506E-003
 4.6446819E+001, 1.8671320E+002,-6.4295885E+001,-1.2525970E+002,-3.1119817E+000,-1.0222174E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.2363124E+000,-6.0565878E+000, 4.3479506E-003
 4.6503281E+001, 1.6335914E+002,-5.6471412E+001,-1.0793427E+002,-3.5462859E+000,-1.7547267E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5951949E+000,-4.7683035E+000, 4.3479506E-003
 4.6571033E+001, 1.5653507E+002,-5.4167018E+001,-1.0316909E+002,-3.8196004E+000,-1.8388392E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5800046E+000,-4.8045226E+000, 4.3479506E-003
 4.6627491E+001, 1.5772438E+002,-5.4489510E+001,-1.0297973E+002,-4.3069858E+000,-2.0580140E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5728300E+000,-4.2576483E+000, 4.3479506E-003
 4.6683952E+001, 1.5857795E+002,-5.4664211E+001,-1.0499054E+002,-3.8574468E+000,-1.5396553E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6901942E+000,-5.0882074E+000, 4.3479506E-003
 4.6740414E+001, 1.5559290E+002,-5.3630776E+001,-1.0317104E+002,-2.9338560E+000,-8.3141367E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6038307E+000,-4.2259207E+000, 4.3479506E-003
 4.6802631E+001, 1.6624708E+002,-5.7376052E+001,-1.0712088E+002,-1.9609329E+000, 3.6840033E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.2885192E-001,-2.0710268E-001, 4.3479506E-003
 4.6870949E+001, 1.7562667E+002,-6.0526709E+001,-1.1199116E+002,-1.6559746E+000, 2.0336561E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4936726E+000, 1.4731610E+000, 4.3479506E-003
 4.6925602E+001, 1.8505868E+002,-6.3816042E+001,-1.1726519E+002,-1.6099828E+000, 2.5193577E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8760775E+000, 2.3699799E+000, 4.3479506E-003
 4.6980255E+001, 1.9617827E+002,-6.7511016E+001,-1.2591862E+002,-1.4367657E+000,-1.0018020E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5530845E+000, 1.3018434E+000, 4.3479506E-003
 4.7048573E+001, 2.0070378E+002,-6.9266502E+001,-1.2899362E+002,-1.4165720E+000, 3.8860865E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7158439E+000, 1.0309731E+000, 4.3479506E-003
 4.7103226E+001, 1.9737536E+002,-6.8105762E+001,-1.2658499E+002,-1.3632124E+000, 5.9808949E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3475351E+000, 1.3273759E+000, 4.3479506E-003
 4.7171543E+001, 1.8960079E+002,-6.5437247E+001,-1.2191826E+002,-1.5182309E+000,-2.4793969E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1826716E+000, 7.0225764E-001, 4.3479506E-003
 4.7228725E+001, 1.8782383E+002,-6.4818989E+001,-1.2054738E+002,-2.0125083E+000,-8.0360777E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1929702E-001, 3.6458620E-001, 4.3479506E-003
 4.7285908E+001, 1.9470123E+002,-6.7195915E+001,-1.2326240E+002,-2.4624587E+000,-9.3596029E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7715986E+000, 1.6868585E+000, 4.3479506E-003
 4.7343090E+001, 2.1930372E+002,-7.5852696E+001,-1.3634587E+002,-2.6229799E+000,-8.1678690E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8207058E+000, 4.4004941E+000, 4.3479506E-003
 4.7404850E+001, 2.4197861E+002,-8.3531947E+001,-1.5246426E+002,-2.2204853E+000,-3.3826562E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9481317E+000, 3.7280963E+000, 4.3479506E-003
 4.7471523E+001, 2.6089901E+002,-9.0026246E+001,-1.6593180E+002,-2.0727047E+000,-8.2821210E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6653438E+000, 2.8599735E+000, 4.3479506E-003
 4.7526878E+001, 2.5727036E+002,-8.8892664E+001,-1.6630301E+002,-2.3694007E+000,-3.8105224E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5064120E-001,-3.3281853E-001, 4.3479506E-003
 4.7590965E+001, 2.3001105E+002,-7.9349977E+001,-1.5338866E+002,-2.5604570E+000,-5.4312274E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.1713072E+000,-5.3423485E+000, 4.3479506E-003
 4.7651657E+001, 2.0154127E+002,-6.9567225E+001,-1.3486123E+002,-3.1579343E+000,-1.0953592E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.9418499E+000,-6.1546515E+000, 4.3479506E-003
 4.7700211E+001, 1.7991211E+002,-6.2183058E+001,-1.1917123E+002,-3.7096687E+000,-1.5894972E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.6161896E+000,-5.3108008E+000, 4.3479506E-003
 4.7760899E+001, 1.8162933E+002,-6.2768968E+001,-1.1652127E+002,-4.1116576E+000,-1.5100826E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3423901E+000,-1.9235722E+000, 4.3479506E-003
 4.7821590E+001, 1.9465168E+002,-6.7319193E+001,-1.2359144E+002,-4.2387290E+000,-1.4639186E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.0860458E-001,-6.4407864E-001, 4.3479506E-003
 4.7885921E+001, 2.0140351E+002,-6.9512144E+001,-1.2897253E+002,-4.1142727E+000,-1.2899951E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.8402238E-001,-1.3244390E+000, 4.3479506E-003
 4.7944668E+001, 2.1004858E+002,-7.2555164E+001,-1.3461899E+002,-3.1926564E+000,-7.6995800E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1555765E-001,-3.9522566E-001, 4.3479506E-003
 4.8003414E+001, 2.0614427E+002,-7.1206739E+001,-1.3188462E+002,-2.6883845E+000,-5.5160048E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.2071135E-001, 3.0936631E-001, 4.3479506E-003
 4.8070801E+001, 1.9680513E+002,-6.7904384E+001,-1.2723136E+002,-2.4230985E+000,-4.8436773E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8688384E-001,-8.0214521E-001, 4.3479506E-003
 4.8123497E+001, 1.9886542E+002,-6.8636049E+001,-1.2804133E+002,-2.3302975E+000,-4.4568910E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2140189E-001,-1.8682805E-001, 4.3479506E-003
 4.8189369E+001, 2.0566142E+002,-7.1044666E+001,-1.3234979E+002,-2.2720081E+000,-4.7013378E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7185673E-001,-5.2060240E-002, 4.3479506E-003
 4.8247665E+001, 1.8970397E+002,-6.5536485E+001,-1.2433063E+002,-2.3272988E+000,-4.8266356E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2704284E+000,-2.5387063E+000, 4.3479506E-003
 4.8307129E+001, 1.7974134E+002,-6.2013699E+001,-1.1610523E+002,-2.3795681E+000,-4.6588862E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.6382117E-001,-8.0373767E-001, 4.3479506E-003
 4.8371254E+001, 1.8088416E+002,-6.2545685E+001,-1.1496686E+002,-2.5127323E+000,-5.4570809E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3701444E+000, 8.0431495E-001, 4.3479506E-003
 4.8422558E+001, 2.0410663E+002,-7.0620680E+001,-1.2816749E+002,-2.5641675E+000,-5.4997775E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0071506E+000, 2.6992973E+000, 4.3479506E-003
 4.8491814E+001, 2.1806702E+002,-7.5352736E+001,-1.3758609E+002,-2.5061991E+000,-4.8653744E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2881577E+000, 2.5733410E+000, 4.3479506E-003
 4.8546490E+001, 2.2746560E+002,-7.8515270E+001,-1.4424764E+002,-2.3781397E+000,-4.2931912E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8066161E+000, 2.2816140E+000, 4.3479506E-003
 4.8608246E+001, 2.2367133E+002,-7.7135742E+001,-1.4276224E+002,-2.2177419E+000,-2.5386386E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1153136E+000, 1.5302139E+000, 4.3479506E-003
 4.8665840E+001, 2.0693780E+002,-7.1363978E+001,-1.3576144E+002,-2.0160977E+000,-9.2596870E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2123912E+000,-2.2129700E+000, 4.3479506E-003
 4.8720661E+001, 1.8717525E+002,-6.4539333E+001,-1.2467962E+002,-1.8453784E+000, 9.6599145E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3633642E+000,-3.8794161E+000, 4.3479506E-003
 4.8780964E+001, 1.7847711E+002,-6.1633774E+001,-1.1853712E+002,-1.7789796E+000, 1.9663772E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.2112581E+000,-3.4531059E+000, 4.3479506E-003
 4.8841267E+001, 1.6349024E+002,-5.6472213E+001,-1.0943613E+002,-1.7872009E+000, 1.8836453E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5819037E+000,-4.1864681E+000, 4.3479506E-003
 4.8900192E+001, 1.6525876E+002,-5.7043534E+001,-1.0863852E+002,-1.6720141E+000, 2.8101812E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0833448E+000,-2.0672094E+000, 4.3479506E-003
 4.8964291E+001, 1.7752825E+002,-6.1311629E+001,-1.1411245E+002,-1.4457093E+000, 4.1504802E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2006828E-001, 6.9996514E-001, 4.3479506E-003
 4.9028389E+001, 1.9558509E+002,-6.7529599E+001,-1.2516386E+002,-1.1578347E+000, 5.7889596E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6724135E+000, 1.7916892E+000, 4.3479506E-003
 4.9081802E+001, 2.1636441E+002,-7.4639424E+001,-1.3654736E+002,-1.0123363E+000, 7.3357718E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1438765E+000, 4.2386515E+000, 4.3479506E-003
 4.9150177E+001, 2.2700839E+002,-7.8352121E+001,-1.4292525E+002,-9.5676866E-001, 8.0413464E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5098543E+000, 4.8546624E+000, 4.3479506E-003
 4.9208935E+001, 2.5581385E+002,-8.8415742E+001,-1.5982980E+002,-9.9939198E-001, 7.7493253E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3826541E+000, 6.6464134E+000, 4.3479506E-003
 4.9272392E+001, 2.6474591E+002,-9.1598839E+001,-1.6853430E+002,-9.8430060E-001, 8.1889755E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0623182E+000, 3.7103646E+000, 4.3479506E-003
 4.9322575E+001, 2.6293624E+002,-9.0823613E+001,-1.6812315E+002,-9.5381939E-001, 8.8326266E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0042158E+000, 3.1239827E+000, 4.3479506E-003
 4.9391003E+001, 2.4211350E+002,-8.3812791E+001,-1.5755132E+002,-1.0639044E+000, 8.3405256E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4078286E-001,-2.3111055E-001, 4.3479506E-003
 4.9448025E+001, 2.2606814E+002,-7.8358195E+001,-1.5133310E+002,-1.1852912E+000, 6.7594904E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.3138846E+000,-4.7408488E+000, 4.3479506E-003
 4.9505047E+001, 2.1607973E+002,-7.4901647E+001,-1.4533985E+002,-1.3238962E+000, 4.7667664E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.3108132E+000,-5.4379959E+000, 4.3479506E-003
 4.9562069E+001, 1.9420439E+002,-6.7251145E+001,-1.3075968E+002,-1.4721103E+000, 3.1118510E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.8959854E+000,-5.2474234E+000, 4.3479506E-003
 4.9630497E+001, 1.8692338E+002,-6.4746460E+001,-1.2467626E+002,-1.4339657E+000, 2.9485793E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5540702E+000,-3.9038132E+000, 4.3479506E-003
 4.9687519E+001, 1.8012980E+002,-6.2320254E+001,-1.2065542E+002,-1.4192556E+000, 3.3209511E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.0859223E+000,-4.2319163E+000, 4.3479506E-003
 4.9744541E+001, 1.6046105E+002,-5.5464856E+001,-1.0831951E+002,-1.3920524E+000, 3.6432761E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.0600994E+000,-4.6789437E+000, 4.3479506E-003
 4.9804581E+001, 1.3965561E+002,-4.8215537E+001,-9.3940364E+001,-1.3580520E+000, 3.8954933E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3065680E+000,-3.8193876E+000, 4.3479506E-003
 4.9871929E+001, 1.3375474E+002,-4.6189094E+001,-8.7841042E+001,-1.2678478E+000, 4.7754159E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5154110E+000,-1.4954850E+000, 4.3479506E-003
 4.9920361E+001, 1.4852527E+002,-5.1255273E+001,-9.3996365E+001,-1.2045035E+000, 5.6958596E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9141066E+000, 2.1260847E+000, 4.3479506E-003
 4.9980904E+001, 1.7004284E+002,-5.8644197E+001,-1.0627671E+002,-1.1519982E+000, 6.1131786E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6109775E+000, 4.0310649E+000, 4.3479506E-003
 5.0041447E+001, 2.0111280E+002,-6.9306153E+001,-1.2570684E+002,-1.1410290E+000, 6.5949044E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8029143E+000, 5.0247302E+000, 4.3479506E-003
 5.0101990E+001, 2.3108296E+002,-7.9823198E+001,-1.4550697E+002,-1.0847151E+000, 7.4362156E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5870592E+000, 4.7424368E+000, 4.3479506E-003
 5.0162529E+001, 2.4209459E+002,-8.3397235E+001,-1.5587379E+002,-1.1349111E+000, 7.1457557E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9576542E+000, 1.7601080E+000, 4.3479506E-003
 5.0223072E+001, 2.3737535E+002,-8.1890292E+001,-1.5382426E+002,-1.2262082E+000, 5.7083489E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7281176E-001, 4.9168066E-001, 4.3479506E-003
 5.0287891E+001, 2.1723397E+002,-7.5112757E+001,-1.4148864E+002,-1.5779500E+000, 9.4359453E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.5063580E-001,-9.3594630E-001, 4.3479506E-003
 5.0341911E+001, 2.0995396E+002,-7.2614639E+001,-1.3749130E+002,-1.9968090E+000,-4.9483579E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1079696E+000,-2.1982709E+000, 4.3479506E-003
 5.0406731E+001, 1.9733338E+002,-6.8269030E+001,-1.3074624E+002,-2.1384594E+000,-6.8188059E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5854164E+000,-3.8885375E+000, 4.3479506E-003
 5.0460747E+001, 1.9563697E+002,-6.7667947E+001,-1.2833709E+002,-2.5732872E+000,-9.8706144E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9234199E+000,-3.0400542E+000, 4.3479506E-003
 5.0521366E+001, 1.9022127E+002,-6.5740077E+001,-1.2498409E+002,-2.4680600E+000,-5.3800699E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0178068E+000,-3.0247593E+000, 4.3479506E-003
 5.0581745E+001, 1.8800944E+002,-6.4893248E+001,-1.2260535E+002,-2.3697779E+000,-3.0908461E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3304284E+000,-1.8898493E+000, 4.3479506E-003
 5.0645500E+001, 1.8701144E+002,-6.4609019E+001,-1.2200639E+002,-1.7969814E+000, 1.8394225E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.3185441E-001,-1.3825557E+000, 4.3479506E-003
 5.0709251E+001, 1.8345387E+002,-6.3324399E+001,-1.1867249E+002,-1.7109376E+000, 2.2164733E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2906365E-001,-2.3179637E-001, 4.3479506E-003
 5.0760254E+001, 1.7519550E+002,-6.0358892E+001,-1.1276510E+002,-1.4996377E+000, 3.6800290E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.9982776E-001, 6.0866937E-001, 4.3479506E-003
 5.0824005E+001, 1.8271271E+002,-6.2918464E+001,-1.1676831E+002,-1.1785237E+000, 5.5445845E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9115056E+000, 1.9028552E+000, 4.3479506E-003
 5.0887760E+001, 1.9933210E+002,-6.8701710E+001,-1.2658723E+002,-1.3458458E+000, 4.4655885E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1396431E+000, 2.7419738E+000, 4.3479506E-003
 5.0951511E+001, 2.2609342E+002,-7.8195506E+001,-1.4143663E+002,-1.2805330E+000, 5.8489224E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2610504E+000, 5.2392420E+000, 4.3479506E-003
 5.1005745E+001, 2.2463889E+002,-7.7546452E+001,-1.4410115E+002,-1.2991716E+000, 6.7230452E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5196148E+000, 1.7593431E+000, 4.3479506E-003
 5.1068119E+001, 2.0411296E+002,-7.0518731E+001,-1.3325695E+002,-1.3515888E+000, 6.6146211E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.4079319E-001,-9.4817122E-001, 4.3479506E-003
 5.1125076E+001, 1.9680518E+002,-6.8145977E+001,-1.2743261E+002,-1.4429451E+000, 5.8174492E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.6447463E-002,-1.5817743E-001, 4.3479506E-003
 5.1182983E+001, 1.9428622E+002,-6.7252060E+001,-1.2545729E+002,-1.4932778E+000, 5.0862355E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5269823E-001, 1.3445024E-001, 4.3479506E-003
 5.1245636E+001, 1.9588283E+002,-6.7729764E+001,-1.2672411E+002,-1.5878998E+000, 3.8615548E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.3799252E-003,-1.2032817E-001, 4.3479506E-003
 5.1308289E+001, 2.0970761E+002,-7.2505368E+001,-1.3500973E+002,-1.6008902E+000, 3.5491058E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9083828E-001, 6.2710604E-001, 4.3479506E-003
 5.1360500E+001, 2.3284499E+002,-8.0535877E+001,-1.4850403E+002,-1.6105739E+000, 3.0627598E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9652305E+000, 2.2251413E+000, 4.3479506E-003
 5.1423153E+001, 2.2290207E+002,-7.7039175E+001,-1.4496434E+002,-1.6654144E+000, 1.6552922E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.7772653E-002,-7.5030561E-001, 4.3479506E-003
 5.1485806E+001, 2.0793568E+002,-7.1769689E+001,-1.3782811E+002,-1.8029954E+000,-1.8529506E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1563189E+000,-3.4669640E+000, 4.3479506E-003
 5.1549503E+001, 1.8512050E+002,-6.3875015E+001,-1.2336341E+002,-1.9338560E+000, 5.6308153E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5175477E+000,-4.0461583E+000, 4.3479506E-003
 5.1606937E+001, 1.7719393E+002,-6.1173048E+001,-1.1661286E+002,-1.9089790E+000, 7.8854009E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4151877E+000,-2.4930771E+000, 4.3479506E-003
 5.1664368E+001, 1.7726409E+002,-6.1272094E+001,-1.1509127E+002,-2.1324505E+000,-2.0116003E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1157150E+000,-1.2518386E+000, 4.3479506E-003
 5.1721802E+001, 1.7386783E+002,-6.0031799E+001,-1.1439841E+002,-2.1909751E+000,-2.1475516E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0153809E+000,-2.7748252E+000, 4.3479506E-003
 5.1790718E+001, 1.6701396E+002,-5.7664385E+001,-1.1022797E+002,-2.3358249E+000,-1.1893916E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4419540E+000,-3.2261102E+000, 4.3479506E-003
 5.1848152E+001, 1.7446929E+002,-6.0279575E+001,-1.1253920E+002,-1.8266750E+000, 2.2173062E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0832766E-001,-1.5398652E-001, 4.3479506E-003
 5.1905582E+001, 1.7985999E+002,-6.2135936E+001,-1.1512955E+002,-1.5518379E+000, 3.5581054E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4515063E+000, 1.0782396E+000, 4.3479506E-003
 5.1965313E+001, 1.9202319E+002,-6.6277670E+001,-1.2263172E+002,-1.4550231E+000, 4.1735084E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5164710E+000, 1.7005091E+000, 4.3479506E-003
 5.2028488E+001, 2.0691373E+002,-7.1546295E+001,-1.3222858E+002,-1.6447906E+000, 3.2082906E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6946950E+000, 1.5261561E+000, 4.3479506E-003
 5.2090370E+001, 1.9320486E+002,-6.6634995E+001,-1.2614716E+002,-1.7106845E+000, 2.3495493E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8211265E-002,-1.2644895E+000, 4.3479506E-003
 5.2147072E+001, 1.6082332E+002,-5.5353784E+001,-1.0882682E+002,-1.4521130E+000, 4.5154371E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.3332231E+000,-4.7642385E+000, 4.3479506E-003
 5.2203773E+001, 1.5514771E+002,-5.3480269E+001,-1.0285417E+002,-1.4067316E+000, 4.2939068E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5112956E+000,-2.5505252E+000, 4.3479506E-003
 5.2260475E+001, 1.7157744E+002,-5.9307326E+001,-1.0864767E+002,-1.6747024E+000, 1.1807244E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2201955E+000, 1.9595438E+000, 4.3479506E-003
 5.2326199E+001, 1.7643017E+002,-6.0834119E+001,-1.1208582E+002,-1.7231865E+000, 8.2829848E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3579636E+000, 1.7953270E+000, 4.3479506E-003
 5.2382298E+001, 1.9149899E+002,-6.5955534E+001,-1.2053900E+002,-1.5239729E+000, 3.1916021E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3871715E+000, 3.5123937E+000, 4.3479506E-003
 5.2448818E+001, 2.1161452E+002,-7.3044223E+001,-1.3302064E+002,-1.4603591E+000, 5.1577116E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7111104E+000, 4.1408743E+000, 4.3479506E-003
 5.2511391E+001, 2.3302297E+002,-8.0355259E+001,-1.4720999E+002,-1.4503357E+000, 6.1254089E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5870797E+000, 4.0686413E+000, 4.3479506E-003
 5.2570507E+001, 2.3398968E+002,-8.0677563E+001,-1.5063994E+002,-1.5531802E+000, 4.8189418E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5685118E+000, 1.1671811E+000, 4.3479506E-003
 5.2624035E+001, 2.2216669E+002,-7.6753398E+001,-1.4502151E+002,-1.7241448E+000, 2.6161258E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0211236E+000,-1.3062099E+000, 4.3479506E-003
